day_name,day,hour,ta
Monday,0,0,24.857521008403364
Monday,0,1,24.736798679867988
Monday,0,2,24.634422442244222
Monday,0,3,24.517032258064514
Monday,0,4,24.466577181208052
Monday,0,5,24.382350993377486
Monday,0,6,24.275757575757574
Monday,0,7,23.71511627906977
Monday,0,8,23.27690476190476
Monday,0,9,23.36250847457627
Monday,0,10,23.689016949152542
Monday,0,11,23.886825396825397
Monday,0,12,24.05096096096096
Monday,0,13,24.025594405594404
Monday,0,14,24.08348275862069
Monday,0,15,24.062379310344827
Monday,0,16,23.980309278350518
Monday,0,17,23.678974358974358
Monday,0,18,23.50525
Monday,0,19,23.712993827160496
Monday,0,20,23.79580985915493
Monday,0,21,24.066121673003803
Monday,0,22,24.14851063829787
Monday,0,23,24.16242718446602
Tuesday,1,0,24.130085106382978
Tuesday,1,1,24.131918819188193
Tuesday,1,2,24.089777777777776
Tuesday,1,3,24.067338403041827
Tuesday,1,4,24.02401515151515
Tuesday,1,5,23.972703703703704
Tuesday,1,6,23.928545454545457
Tuesday,1,7,23.510555555555555
Tuesday,1,8,23.03449814126394
Tuesday,1,9,23.081064638783268
Tuesday,1,10,23.43788888888889
Tuesday,1,11,23.62527508090615
Tuesday,1,12,23.615723905723904
Tuesday,1,13,23.565817490494297
Tuesday,1,14,23.599589552238804
Tuesday,1,15,23.576988847583642
Tuesday,1,16,23.460757575757576
Tuesday,1,17,23.22847014925373
Tuesday,1,18,23.06220338983051
Tuesday,1,19,23.24591362126246
Tuesday,1,20,23.54158490566038
Tuesday,1,21,23.772527881040894
Tuesday,1,22,23.846811594202897
Tuesday,1,23,23.849819277108434
Wednesday,2,0,23.794851485148516
Wednesday,2,1,23.745594713656388
Wednesday,2,2,23.716608695652173
Wednesday,2,3,23.677596153846153
Wednesday,2,4,23.608749999999997
Wednesday,2,5,23.57082251082251
Wednesday,2,6,23.543478260869566
Wednesday,2,7,23.294944237918216
Wednesday,2,8,22.957112676056337
Wednesday,2,9,23.011949458483755
Wednesday,2,10,23.305283687943263
Wednesday,2,11,23.477981366459627
Wednesday,2,12,23.55254901960784
Wednesday,2,13,23.45573529411765
Wednesday,2,14,23.499208633093524
Wednesday,2,15,23.36342105263158
Wednesday,2,16,23.268307086614172
Wednesday,2,17,23.10829365079365
Wednesday,2,18,23.051803278688524
Wednesday,2,19,23.100680272108846
Wednesday,2,20,23.387254901960784
Wednesday,2,21,23.593769841269843
Wednesday,2,22,23.71052132701422
Wednesday,2,23,23.74503144654088
Thursday,3,0,23.62391891891892
Thursday,3,1,23.618937007874017
Thursday,3,2,23.5701968503937
Thursday,3,3,23.512404580152673
Thursday,3,4,23.466425702811247
Thursday,3,5,23.43593625498008
Thursday,3,6,23.389027237354085
Thursday,3,7,23.092681992337162
Thursday,3,8,22.846832061068703
Thursday,3,9,23.031209677419355
Thursday,3,10,23.37574712643678
Thursday,3,11,23.65232484076433
Thursday,3,12,23.63503448275862
Thursday,3,13,23.69533073929961
Thursday,3,14,23.730833333333333
Thursday,3,15,23.67980079681275
Thursday,3,16,23.628515625
Thursday,3,17,23.4442578125
Thursday,3,18,23.244615384615386
Thursday,3,19,23.29963087248322
Thursday,3,20,23.528582677165357
Thursday,3,21,23.65750957854406
Thursday,3,22,23.569499999999998
Thursday,3,23,23.56514619883041
Friday,4,0,23.65411522633745
Friday,4,1,23.602288732394367
Friday,4,2,23.561290322580646
Friday,4,3,23.51858695652174
Friday,4,4,23.47708633093525
Friday,4,5,23.42985559566787
Friday,4,6,23.408439716312056
Friday,4,7,23.091464285714284
Friday,4,8,22.78598566308244
Friday,4,9,22.934134275618373
Friday,4,10,23.200145454545453
Friday,4,11,23.542701863354036
Friday,4,12,23.476466666666667
Friday,4,13,23.583814814814815
Friday,4,14,23.67615671641791
Friday,4,15,23.71567272727273
Friday,4,16,23.686920529801323
Friday,4,17,23.506931034482758
Friday,4,18,23.335953757225433
Friday,4,19,23.259516616314198
Friday,4,20,23.523148788927333
Friday,4,21,23.66672473867596
Friday,4,22,23.518215767634857
Friday,4,23,23.52782383419689
Saturday,5,0,23.73533613445378
Saturday,5,1,23.657171314741035
Saturday,5,2,23.668755364806866
Saturday,5,3,23.551015625
Saturday,5,4,23.51205426356589
Saturday,5,5,23.46734375
Saturday,5,6,23.416417322834643
Saturday,5,7,23.403554687499998
Saturday,5,8,23.524324324324326
Saturday,5,9,23.759838709677418
Saturday,5,10,24.10281632653061
Saturday,5,11,24.63988888888889
Saturday,5,12,24.883333333333333
Saturday,5,13,25.348104838709677
Saturday,5,14,25.6588671875
Saturday,5,15,25.858087649402393
Saturday,5,16,25.938181818181818
Saturday,5,17,25.810905511811026
Saturday,5,18,25.45760135135135
Saturday,5,19,25.221292775665397
Saturday,5,20,25.027654320987654
Saturday,5,21,24.967838983050846
Saturday,5,22,24.660631067961166
Saturday,5,23,24.50660606060606
Sunday,6,0,24.468877551020405
Sunday,6,1,24.313790322580644
Sunday,6,2,24.22366255144033
Sunday,6,3,24.139465020576132
Sunday,6,4,24.05012145748988
Sunday,6,5,23.985673469387756
Sunday,6,6,23.916219512195124
Sunday,6,7,23.930125523012553
Sunday,6,8,24.061818181818182
Sunday,6,9,24.33212
Sunday,6,10,24.709291666666665
Sunday,6,11,25.097709923664123
Sunday,6,12,25.31929260450161
Sunday,6,13,25.75448
Sunday,6,14,25.963333333333335
Sunday,6,15,26.10759842519685
Sunday,6,16,26.146186770428013
Sunday,6,17,26.018363636363638
Sunday,6,18,25.812012987012988
Sunday,6,19,25.50144927536232
Sunday,6,20,25.45645051194539
Sunday,6,21,25.289835526315787
Sunday,6,22,25.111909722222222
Sunday,6,23,24.963552631578946
