day_name,day,hour,ta
Tuesday,1,20,26.05333333333333
Tuesday,1,21,26.2225
Tuesday,1,22,26.0575
Tuesday,1,23,25.935
Wednesday,2,0,25.853333333333335
Wednesday,2,1,25.84
Wednesday,2,2,25.7925
Wednesday,2,3,25.7225
Wednesday,2,4,25.6825
Wednesday,2,5,25.635
Wednesday,2,6,25.978333333333335
Wednesday,2,7,27.401666666666667
Wednesday,2,8,28.165833333333335
Wednesday,2,9,26.724999999999998
Wednesday,2,10,26.41
Wednesday,2,11,27.103333333333335
Wednesday,2,12,24.818095238095236
Wednesday,2,13,24.750416666666666
Wednesday,2,14,24.81458333333333
Wednesday,2,15,24.875416666666666
Wednesday,2,16,24.40904761904762
Wednesday,2,17,24.683333333333334
Wednesday,2,18,24.627916666666668
Wednesday,2,19,24.47083333333333
Wednesday,2,20,24.35291666666667
Wednesday,2,21,23.55875
Wednesday,2,22,23.12708333333333
Wednesday,2,23,22.99291666666667
Thursday,3,0,22.937916666666666
Thursday,3,1,22.817083333333333
Thursday,3,2,22.650833333333335
Thursday,3,3,22.529583333333335
Thursday,3,4,22.305833333333336
Thursday,3,5,22.120833333333334
Thursday,3,6,22.031666666666666
Thursday,3,7,22.039166666666663
Thursday,3,8,22.025000000000002
Thursday,3,9,22.174166666666665
Thursday,3,10,22.69764705882353
Thursday,3,11,23.4475
Thursday,3,12,23.624166666666667
Thursday,3,13,23.78
Thursday,3,14,23.973333333333333
Thursday,3,15,24.13
Thursday,3,16,24.315833333333334
Thursday,3,17,23.843333333333334
Thursday,3,18,23.346666666666668
Thursday,3,19,23.474999999999998
Thursday,3,20,23.355833333333333
Thursday,3,21,23.344166666666666
Thursday,3,22,23.478333333333335
Thursday,3,23,23.374166666666667
Friday,4,0,23.430833333333336
Friday,4,1,23.46166666666667
Friday,4,2,23.3875
Friday,4,3,23.14
Friday,4,4,23.10166666666667
Friday,4,5,23.030833333333334
Friday,4,6,23.185833333333335
Friday,4,7,23.42833333333333
Friday,4,8,23.6125
Friday,4,9,24.05545454545455
Friday,4,10,24.5425
Friday,4,11,24.925
Friday,4,12,25.235833333333332
Friday,4,13,25.60166666666667
Friday,4,14,25.669166666666666
Friday,4,15,25.19625
Friday,4,16,26.309166666666666
Friday,4,17,26.319999999999997
Friday,4,18,25.78
Friday,4,19,25.364166666666666
Friday,4,20,25.117500000000003
Friday,4,21,24.909166666666668
Friday,4,22,25.014166666666668
Friday,4,23,25.048333333333332
Saturday,5,0,24.992500000000003
Saturday,5,1,24.834999999999997
Saturday,5,2,24.71166666666667
Saturday,5,3,24.55
Saturday,5,4,24.44666666666667
Saturday,5,5,24.506666666666664
Saturday,5,6,24.689166666666665
Saturday,5,7,24.830833333333334
Saturday,5,8,24.500833333333333
Saturday,5,9,24.185833333333335
Saturday,5,10,24.36
Saturday,5,11,24.579166666666666
Saturday,5,12,24.895
Saturday,5,13,24.925833333333333
Sunday,6,13,25.011666666666667
Sunday,6,14,25.150000000000002
Sunday,6,15,25.174166666666665
Sunday,6,16,25.27416666666667
Sunday,6,17,24.985833333333332
Sunday,6,18,24.959166666666665
Sunday,6,19,24.871666666666666
Sunday,6,20,24.756666666666664
Sunday,6,21,24.572222222222223
