day_name,day,hour,ta
Monday,0,0,25.138964143426296
Monday,0,1,24.98736434108527
Monday,0,2,24.880260223048328
Monday,0,3,24.77783088235294
Monday,0,4,24.723647058823527
Monday,0,5,24.6343984962406
Monday,0,6,24.472734082397004
Monday,0,7,23.995461254612543
Monday,0,8,23.882264150943396
Monday,0,9,23.88347328244275
Monday,0,10,23.913333333333334
Monday,0,11,23.867395833333333
Monday,0,12,23.85267175572519
Monday,0,13,23.915323193916347
Monday,0,14,23.989438202247193
Monday,0,15,23.99903345724907
Monday,0,16,24.038868613138686
Monday,0,17,23.941139705882353
Monday,0,18,23.769207547169813
Monday,0,19,23.967014925373135
Monday,0,20,24.27264925373134
Monday,0,21,24.388007380073798
Monday,0,22,24.44194756554307
Monday,0,23,24.44556390977444
Tuesday,1,0,24.44631970260223
Tuesday,1,1,24.426074074074073
Tuesday,1,2,24.390265151515152
Tuesday,1,3,24.3695785440613
Tuesday,1,4,24.343970037453182
Tuesday,1,5,24.288646616541353
Tuesday,1,6,24.226059479553903
Tuesday,1,7,23.71393382352941
Tuesday,1,8,23.36625925925926
Tuesday,1,9,23.382377358490565
Tuesday,1,10,23.511858736059477
Tuesday,1,11,23.410383141762452
Tuesday,1,12,23.370037593984964
Tuesday,1,13,23.379358490566037
Tuesday,1,14,23.399741697416975
Tuesday,1,15,23.407142857142855
Tuesday,1,16,23.379809160305346
Tuesday,1,17,23.24667924528302
Tuesday,1,18,23.04726923076923
Tuesday,1,19,23.388452830188676
Tuesday,1,20,23.79248148148148
Tuesday,1,21,23.992395437262356
Tuesday,1,22,24.097148288973386
Tuesday,1,23,24.120375939849627
Wednesday,2,0,24.11272373540856
Wednesday,2,1,24.100674603174603
Wednesday,2,2,24.0663671875
Wednesday,2,3,24.00910505836576
Wednesday,2,4,24.021759999999997
Wednesday,2,5,23.970703125
Wednesday,2,6,23.907649402390437
Wednesday,2,7,23.447898832684825
Wednesday,2,8,23.265810276679844
Wednesday,2,9,23.365573122529643
Wednesday,2,10,23.38492248062016
Wednesday,2,11,23.346746031746033
Wednesday,2,12,23.31611111111111
Wednesday,2,13,23.306420233463037
Wednesday,2,14,23.337519685039368
Wednesday,2,15,23.34643724696356
Wednesday,2,16,23.387871485943776
Wednesday,2,17,23.263134920634922
Wednesday,2,18,23.101204819277108
Wednesday,2,19,23.37416
Wednesday,2,20,23.732142857142858
Wednesday,2,21,23.903517786561267
Wednesday,2,22,23.994513618677043
Wednesday,2,23,24.0281640625
Thursday,3,0,24.01527559055118
Thursday,3,1,23.970891472868217
Thursday,3,2,23.905038759689923
Thursday,3,3,23.86138888888889
Thursday,3,4,23.8018359375
Thursday,3,5,23.76289156626506
Thursday,3,6,23.713919999999998
Thursday,3,7,23.283682170542633
Thursday,3,8,23.198525896414342
Thursday,3,9,23.302620967741937
Thursday,3,10,23.388307086614173
Thursday,3,11,23.343357664233576
Thursday,3,12,23.330553633217992
Thursday,3,13,23.383407407407407
Thursday,3,14,23.442765151515154
Thursday,3,15,23.472826086956523
Thursday,3,16,23.432112676056338
Thursday,3,17,23.380575539568348
Thursday,3,18,23.215652173913043
Thursday,3,19,23.460388692579507
Thursday,3,20,23.77679715302491
Thursday,3,21,23.912481481481482
Thursday,3,22,23.972401433691758
Thursday,3,23,23.97057971014493
Friday,4,0,23.97322033898305
Friday,4,1,23.93358361774744
Friday,4,2,23.878060200668894
Friday,4,3,23.829965517241376
Friday,4,4,23.787321428571428
Friday,4,5,23.77853896103896
Friday,4,6,23.721045751633987
Friday,4,7,23.319931972789117
Friday,4,8,23.083409836065574
Friday,4,9,23.098160535117056
Friday,4,10,23.07598662207358
Friday,4,11,23.108982456140353
Friday,4,12,23.181014492753622
Friday,4,13,23.26984962406015
Friday,4,14,23.42376425855513
Friday,4,15,23.497537313432836
Friday,4,16,23.52861111111111
Friday,4,17,23.44978947368421
Friday,4,18,23.301896551724138
Friday,4,19,23.576161971830988
Friday,4,20,23.900218181818182
Friday,4,21,23.98164948453608
Friday,4,22,24.030940766550522
Friday,4,23,23.99677304964539
Saturday,5,0,24.034075471698113
Saturday,5,1,23.98667924528302
Saturday,5,2,24.00273092369478
Saturday,5,3,23.902656826568265
Saturday,5,4,23.878549618320612
Saturday,5,5,23.82417910447761
Saturday,5,6,23.78907063197026
Saturday,5,7,23.778795620437958
Saturday,5,8,23.830867924528302
Saturday,5,9,23.98452830188679
Saturday,5,10,24.142999999999997
Saturday,5,11,24.306617100371746
Saturday,5,12,24.423259259259257
Saturday,5,13,24.591698841698843
Saturday,5,14,24.814232209737828
Saturday,5,15,25.1314440433213
Saturday,5,16,25.427537313432836
Saturday,5,17,25.60384905660377
Saturday,5,18,25.604923664122136
Saturday,5,19,25.548308270676692
Saturday,5,20,25.409245283018866
Saturday,5,21,25.257832699619772
Saturday,5,22,25.106931818181817
Saturday,5,23,24.946117647058824
Sunday,6,0,24.82015625
Sunday,6,1,24.680201612903225
Sunday,6,2,24.573781818181818
Sunday,6,3,24.474349593495933
Sunday,6,4,24.380557768924305
Sunday,6,5,24.31112449799197
Sunday,6,6,24.249918032786884
Sunday,6,7,24.22112449799197
Sunday,6,8,24.2846963562753
Sunday,6,9,24.39587755102041
Sunday,6,10,24.552489795918365
Sunday,6,11,24.673305785123965
Sunday,6,12,24.812749003984063
Sunday,6,13,24.951888412017166
Sunday,6,14,25.186016260162603
Sunday,6,15,25.467551020408163
Sunday,6,16,25.78280172413793
Sunday,6,17,26.00712
Sunday,6,18,26.038661417322835
Sunday,6,19,25.965925925925927
Sunday,6,20,25.79450819672131
Sunday,6,21,25.599240506329117
Sunday,6,22,25.455679012345676
Sunday,6,23,25.294173553719006
