day_name,day,hour,ta
Monday,0,0,24.823642857142858
Monday,0,1,24.76320512820513
Monday,0,2,24.677225806451613
Monday,0,3,24.593974358974357
Monday,0,4,24.519679487179488
Monday,0,5,24.464774193548386
Monday,0,6,24.26429487179487
Monday,0,7,23.469487179487178
Monday,0,8,22.89751592356688
Monday,0,9,22.849415584415585
Monday,0,10,23.145612903225807
Monday,0,11,23.267379679144383
Monday,0,12,23.425668789808917
Monday,0,13,23.367051282051282
Monday,0,14,23.27679487179487
Monday,0,15,23.14174193548387
Monday,0,16,22.953949044585986
Monday,0,17,22.750318471337582
Monday,0,18,22.883155080213903
Monday,0,19,23.181783439490445
Monday,0,20,23.845612903225806
Monday,0,21,24.15448717948718
Monday,0,22,24.49125
Monday,0,23,24.561846153846155
Tuesday,1,0,24.346602564102565
Tuesday,1,1,24.333636363636366
Tuesday,1,2,24.348076923076924
Tuesday,1,3,24.332820512820515
Tuesday,1,4,24.311282051282053
Tuesday,1,5,24.28397435897436
Tuesday,1,6,24.214423076923076
Tuesday,1,7,23.389480519480518
Tuesday,1,8,22.52878205128205
Tuesday,1,9,22.508589743589745
Tuesday,1,10,22.591392405063292
Tuesday,1,11,22.782131147540984
Tuesday,1,12,22.751858974358974
Tuesday,1,13,22.74051282051282
Tuesday,1,14,22.64324840764331
Tuesday,1,15,22.54879746835443
Tuesday,1,16,22.351794871794873
Tuesday,1,17,22.149423076923078
Tuesday,1,18,22.061483516483516
Tuesday,1,19,22.540194805194805
Tuesday,1,20,23.344777070063696
Tuesday,1,21,23.718205128205128
Tuesday,1,22,24.030866141732282
Tuesday,1,23,24.113333333333333
Wednesday,2,0,23.957820512820515
Wednesday,2,1,23.930320512820515
Wednesday,2,2,23.90326923076923
Wednesday,2,3,23.873653846153847
Wednesday,2,4,23.845641025641026
Wednesday,2,5,23.81935483870968
Wednesday,2,6,23.786363636363635
Wednesday,2,7,23.05942307692308
Wednesday,2,8,22.408910256410255
Wednesday,2,9,22.387770700636942
Wednesday,2,10,22.529615384615383
Wednesday,2,11,22.829732620320854
Wednesday,2,12,22.817884615384617
Wednesday,2,13,22.71407643312102
Wednesday,2,14,22.55828025477707
Wednesday,2,15,22.390064102564104
Wednesday,2,16,22.213899371069182
Wednesday,2,17,22.036666666666665
Wednesday,2,18,22.029180327868854
Wednesday,2,19,22.43
Wednesday,2,20,23.162820512820513
Wednesday,2,21,23.500064102564103
Wednesday,2,22,23.736507936507937
Wednesday,2,23,23.77047619047619
Thursday,3,0,23.624935897435897
Thursday,3,1,23.60198717948718
Thursday,3,2,23.576346153846153
Thursday,3,3,23.546153846153846
Thursday,3,4,23.51448717948718
Thursday,3,5,23.479102564102565
Thursday,3,6,23.436387096774194
Thursday,3,7,22.798141025641023
Thursday,3,8,22.32248407643312
Thursday,3,9,22.400774193548386
Thursday,3,10,22.41823899371069
Thursday,3,11,22.671348837209305
Thursday,3,12,22.685388888888887
Thursday,3,13,22.576494252873562
Thursday,3,14,22.47561797752809
Thursday,3,15,22.354277777777778
Thursday,3,16,22.222346368715083
Thursday,3,17,22.09948863636364
Thursday,3,18,22.04592233009709
Thursday,3,19,22.367696629213484
Thursday,3,20,23.066666666666666
Thursday,3,21,23.40242937853107
Thursday,3,22,23.695177304964538
Thursday,3,23,23.723823529411764
Friday,4,0,23.605
Friday,4,1,23.606399999999997
Friday,4,2,23.585749999999997
Friday,4,3,23.53445595854922
Friday,4,4,23.480552486187847
Friday,4,5,23.524278606965176
Friday,4,6,23.502019704433497
Friday,4,7,22.85407960199005
Friday,4,8,22.344876847290642
Friday,4,9,22.427929292929292
Friday,4,10,22.38984693877551
Friday,4,11,22.5578125
Friday,4,12,22.55585635359116
Friday,4,13,22.57638888888889
Friday,4,14,22.65828729281768
Friday,4,15,22.705604395604396
Friday,4,16,22.53896373056995
Friday,4,17,22.254583333333333
Friday,4,18,22.055555555555557
Friday,4,19,22.420103626943003
Friday,4,20,23.030155440414507
Friday,4,21,23.344080459770115
Friday,4,22,23.659016393442624
Friday,4,23,23.694444444444443
Saturday,5,0,23.564509803921567
Saturday,5,1,23.56980769230769
Saturday,5,2,23.59523076923077
Saturday,5,3,23.53275641025641
Saturday,5,4,23.520576923076923
Saturday,5,5,23.499423076923076
Saturday,5,6,23.473503184713376
Saturday,5,7,23.47271523178808
Saturday,5,8,23.59897435897436
Saturday,5,9,23.835129870129872
Saturday,5,10,24.210833333333333
Saturday,5,11,24.500105820105823
Saturday,5,12,24.95846153846154
Saturday,5,13,25.220641025641026
Saturday,5,14,25.396089743589744
Saturday,5,15,25.522756410256413
Saturday,5,16,25.60198717948718
Saturday,5,17,25.54525641025641
Saturday,5,18,25.006105263157895
Saturday,5,19,25.20807453416149
Saturday,5,20,25.069679487179485
Saturday,5,21,24.89764331210191
Saturday,5,22,24.891544715447154
Saturday,5,23,24.747295081967213
Sunday,6,0,24.403513513513513
Sunday,6,1,24.20455223880597
Sunday,6,2,24.199281045751633
Sunday,6,3,24.042651515151515
Sunday,6,4,23.97560606060606
Sunday,6,5,23.918560606060606
Sunday,6,6,23.869318181818183
Sunday,6,7,23.86416666666667
Sunday,6,8,24.004198473282443
Sunday,6,9,24.340384615384615
Sunday,6,10,24.771590909090907
Sunday,6,11,24.97060975609756
Sunday,6,12,25.51492537313433
Sunday,6,13,25.71853846153846
Sunday,6,14,25.846818181818183
Sunday,6,15,25.93075757575758
Sunday,6,16,25.96515873015873
Sunday,6,17,25.91409090909091
Sunday,6,18,25.445243902439028
Sunday,6,19,25.59092307692308
Sunday,6,20,25.411846153846152
Sunday,6,21,25.231052631578947
Sunday,6,22,25.29742574257426
Sunday,6,23,25.164653465346536
