day_name,day,hour,ta
Monday,0,0,24.086111111111112
Monday,0,1,23.974722222222223
Monday,0,2,23.866666666666667
Monday,0,3,23.779166666666665
Monday,0,4,23.691944444444445
Monday,0,5,23.615
Monday,0,6,23.45972972972973
Monday,0,7,22.88611111111111
Monday,0,8,22.89527777777778
Monday,0,9,23.416216216216217
Monday,0,10,23.91722222222222
Monday,0,11,23.961951219512198
Monday,0,12,24.011388888888888
Monday,0,13,23.924864864864865
Monday,0,14,23.940555555555555
Monday,0,15,23.891666666666666
Monday,0,16,23.803055555555556
Monday,0,17,23.43027777777778
Monday,0,18,23.086279069767443
Monday,0,19,23.121944444444445
Monday,0,20,23.55083333333333
Monday,0,21,23.719714285714286
Monday,0,22,23.754
Monday,0,23,23.725
Tuesday,1,0,23.662432432432432
Tuesday,1,1,23.608055555555556
Tuesday,1,2,23.563055555555554
Tuesday,1,3,23.495833333333334
Tuesday,1,4,23.452777777777776
Tuesday,1,5,23.39888888888889
Tuesday,1,6,23.34
Tuesday,1,7,23.06108108108108
Tuesday,1,8,23.031111111111112
Tuesday,1,9,23.539166666666667
Tuesday,1,10,23.985277777777778
Tuesday,1,11,23.943720930232555
Tuesday,1,12,23.69085714285714
Tuesday,1,13,23.72222222222222
Tuesday,1,14,23.732222222222223
Tuesday,1,15,23.78135135135135
Tuesday,1,16,23.861666666666665
Tuesday,1,17,23.76111111111111
Tuesday,1,18,23.452380952380953
Tuesday,1,19,23.4625
Tuesday,1,20,23.74972222222222
Tuesday,1,21,23.8475
Tuesday,1,22,23.887241379310346
Tuesday,1,23,23.8348275862069
Wednesday,2,0,23.684285714285714
Wednesday,2,1,23.621458333333333
Wednesday,2,2,23.564375
Wednesday,2,3,23.513333333333335
Wednesday,2,4,23.471249999999998
Wednesday,2,5,23.426875
Wednesday,2,6,23.383673469387755
Wednesday,2,7,23.11125
Wednesday,2,8,22.957346938775512
Wednesday,2,9,23.27265306122449
Wednesday,2,10,23.676041666666666
Wednesday,2,11,23.572786885245904
Wednesday,2,12,23.61408163265306
Wednesday,2,13,23.622040816326532
Wednesday,2,14,23.675102040816324
Wednesday,2,15,23.703469387755103
Wednesday,2,16,23.718600000000002
Wednesday,2,17,23.389166666666668
Wednesday,2,18,23.0045
Wednesday,2,19,22.963333333333335
Wednesday,2,20,23.393958333333334
Wednesday,2,21,23.550416666666667
Wednesday,2,22,23.66942857142857
Wednesday,2,23,23.658611111111114
Thursday,3,0,23.495833333333334
Thursday,3,1,23.43469387755102
Thursday,3,2,23.389791666666667
Thursday,3,3,23.345208333333332
Thursday,3,4,23.301458333333333
Thursday,3,5,23.25854166666667
Thursday,3,6,23.23125
Thursday,3,7,22.909375
Thursday,3,8,22.841875
Thursday,3,9,23.196326530612243
Thursday,3,10,23.55604166666667
Thursday,3,11,23.59793650793651
Thursday,3,12,23.731458333333336
Thursday,3,13,23.72083333333333
Thursday,3,14,23.654375
Thursday,3,15,23.644375
Thursday,3,16,23.587708333333335
Thursday,3,17,23.288749999999997
Thursday,3,18,22.888035714285714
Thursday,3,19,22.909791666666667
Thursday,3,20,23.259591836734696
Thursday,3,21,23.416875
Thursday,3,22,23.59058823529412
Thursday,3,23,23.584705882352942
Friday,4,0,23.416875
Friday,4,1,23.370625
Friday,4,2,23.32166666666667
Friday,4,3,23.271041666666665
Friday,4,4,23.226249999999997
Friday,4,5,23.191666666666666
Friday,4,6,23.158749999999998
Friday,4,7,22.867500000000003
Friday,4,8,22.75326530612245
Friday,4,9,23.050392156862745
Friday,4,10,23.405
Friday,4,11,23.449636363636365
Friday,4,12,23.35636363636364
Friday,4,13,23.587692307692308
Friday,4,14,23.613999999999997
Friday,4,15,23.753555555555558
Friday,4,16,23.405961538461536
Friday,4,17,23.00224489795918
Friday,4,18,22.75774193548387
Friday,4,19,22.841041666666666
Friday,4,20,23.191041666666667
Friday,4,21,23.348367346938772
Friday,4,22,23.39404761904762
Friday,4,23,23.36809523809524
Saturday,5,0,23.353617021276595
Saturday,5,1,23.323877551020406
Saturday,5,2,23.26625
Saturday,5,3,23.215625
Saturday,5,4,23.166666666666668
Saturday,5,5,23.100408163265307
Saturday,5,6,23.08520833333333
Saturday,5,7,23.012162162162163
Saturday,5,8,23.079166666666666
Saturday,5,9,23.323055555555555
Saturday,5,10,23.723333333333333
Saturday,5,11,24.124878048780488
Saturday,5,12,24.476388888888888
Saturday,5,13,24.65722222222222
Saturday,5,14,24.875405405405406
Saturday,5,15,25.03527777777778
Saturday,5,16,25.105555555555554
Saturday,5,17,25.014166666666668
Saturday,5,18,24.673809523809524
Saturday,5,19,24.66638888888889
Saturday,5,20,24.435833333333335
Saturday,5,21,24.205
Saturday,5,22,23.99866666666667
Saturday,5,23,23.83758620689655
Sunday,6,0,23.715555555555554
Sunday,6,1,23.614166666666666
Sunday,6,2,23.519722222222224
Sunday,6,3,23.431666666666665
Sunday,6,4,23.364444444444445
Sunday,6,5,23.29388888888889
Sunday,6,6,23.22694444444444
Sunday,6,7,23.214444444444446
Sunday,6,8,23.47611111111111
Sunday,6,9,23.975142857142856
Sunday,6,10,24.480555555555554
Sunday,6,11,24.726279069767443
Sunday,6,12,25.228684210526318
Sunday,6,13,25.316764705882353
Sunday,6,14,25.44388888888889
Sunday,6,15,25.484166666666667
Sunday,6,16,25.498611111111114
Sunday,6,17,25.38888888888889
Sunday,6,18,25.035714285714285
Sunday,6,19,24.952777777777776
Sunday,6,20,24.71055555555556
Sunday,6,21,24.510833333333334
Sunday,6,22,24.45344827586207
Sunday,6,23,24.309655172413795
