day_name,day,hour,ta
Monday,0,0,23.08395833333333
Monday,0,1,22.928124999999998
Monday,0,2,22.778333333333332
Monday,0,3,22.649148936170214
Monday,0,4,22.52125
Monday,0,5,22.41
Monday,0,6,22.2225
Monday,0,7,21.88938775510204
Monday,0,8,21.958541666666665
Monday,0,9,22.238958333333333
Monday,0,10,22.555833333333336
Monday,0,11,22.769791666666666
Monday,0,12,23.018958333333334
Monday,0,13,23.20520833333333
Monday,0,14,23.179166666666664
Monday,0,15,22.969583333333333
Monday,0,16,22.779583333333335
Monday,0,17,22.48125
Monday,0,18,22.197083333333335
Monday,0,19,22.13
Monday,0,20,22.260416666666668
Monday,0,21,22.30591836734694
Monday,0,22,22.292083333333334
Monday,0,23,22.265625
Tuesday,1,0,22.229791666666667
Tuesday,1,1,22.177083333333332
Tuesday,1,2,22.115416666666665
Tuesday,1,3,22.045416666666668
Tuesday,1,4,21.978958333333335
Tuesday,1,5,21.911875
Tuesday,1,6,21.837708333333335
Tuesday,1,7,21.68714285714286
Tuesday,1,8,21.747346938775507
Tuesday,1,9,22.13145833333333
Tuesday,1,10,22.453541666666666
Tuesday,1,11,22.708333333333332
Tuesday,1,12,22.79125
Tuesday,1,13,22.938333333333333
Tuesday,1,14,23.046041666666667
Tuesday,1,15,22.9830612244898
Tuesday,1,16,22.8114
Tuesday,1,17,22.55333333333333
Tuesday,1,18,22.316666666666666
Tuesday,1,19,22.315416666666668
Tuesday,1,20,22.454680851063827
Tuesday,1,21,22.50645833333333
Tuesday,1,22,22.479791666666667
Tuesday,1,23,22.41208333333333
Wednesday,2,0,22.328333333333333
Wednesday,2,1,22.24291666666667
Wednesday,2,2,22.165102040816326
Wednesday,2,3,22.09673469387755
Wednesday,2,4,22.049166666666665
Wednesday,2,5,21.994375
Wednesday,2,6,21.96166666666667
Wednesday,2,7,21.882708333333337
Wednesday,2,8,21.983125
Wednesday,2,9,22.356938775510205
Wednesday,2,10,22.75468085106383
Wednesday,2,11,23.044583333333335
Wednesday,2,12,23.30125
Wednesday,2,13,23.439183673469387
Wednesday,2,14,23.458541666666665
Wednesday,2,15,23.388125000000002
Wednesday,2,16,23.151875
Wednesday,2,17,22.68632653061225
Wednesday,2,18,22.345208333333332
Wednesday,2,19,22.33083333333333
Wednesday,2,20,22.440416666666668
Wednesday,2,21,22.437916666666666
Wednesday,2,22,22.398750000000003
Wednesday,2,23,22.329375
Thursday,3,0,22.233958333333334
Thursday,3,1,22.138125000000002
Thursday,3,2,22.04895833333333
Thursday,3,3,21.963125
Thursday,3,4,21.885
Thursday,3,5,21.817755102040817
Thursday,3,6,21.71020833333333
Thursday,3,7,21.690625
Thursday,3,8,21.8854
Thursday,3,9,22.23
Thursday,3,10,22.559791666666666
Thursday,3,11,22.781666666666666
Thursday,3,12,22.951666666666668
Thursday,3,13,23.204791666666665
Thursday,3,14,23.359791666666666
Thursday,3,15,23.3875
Thursday,3,16,23.202083333333334
Thursday,3,17,22.81122448979592
Thursday,3,18,22.534791666666667
Thursday,3,19,22.463333333333335
Thursday,3,20,22.45125
Thursday,3,21,22.390416666666667
Thursday,3,22,22.32041666666667
Thursday,3,23,22.245625
Friday,4,0,22.15833333333333
Friday,4,1,22.084374999999998
Friday,4,2,22.000416666666666
Friday,4,3,21.917708333333334
Friday,4,4,21.839375
Friday,4,5,21.75808510638298
Friday,4,6,21.704583333333332
Friday,4,7,21.624166666666667
Friday,4,8,21.65833333333333
Friday,4,9,21.926875
Friday,4,10,22.186
Friday,4,11,22.392291666666665
Friday,4,12,22.594791666666666
Friday,4,13,22.846249999999998
Friday,4,14,23.101875000000003
Friday,4,15,23.189166666666665
Friday,4,16,22.926721311475408
Friday,4,17,22.53327868852459
Friday,4,18,22.25901639344262
Friday,4,19,22.244333333333334
Friday,4,20,22.363333333333333
Friday,4,21,22.383666666666667
Friday,4,22,22.346333333333334
Friday,4,23,22.301499999999997
Saturday,5,0,22.45625
Saturday,5,1,22.392916666666665
Saturday,5,2,22.331875
Saturday,5,3,22.255625
Saturday,5,4,22.180000000000003
Saturday,5,5,22.101875000000003
Saturday,5,6,22.047916666666666
Saturday,5,7,22.119583333333335
Saturday,5,8,22.31375
Saturday,5,9,22.631874999999997
Saturday,5,10,23.01625
Saturday,5,11,23.401063829787233
Saturday,5,12,23.75375
Saturday,5,13,24.047708333333333
Saturday,5,14,24.264166666666668
Saturday,5,15,24.405833333333334
Saturday,5,16,24.433125
Saturday,5,17,24.287499999999998
Saturday,5,18,24.06458333333333
Saturday,5,19,23.840208333333333
Saturday,5,20,23.656875
Saturday,5,21,23.495208333333334
Saturday,5,22,23.3325
Saturday,5,23,23.17395833333333
Sunday,6,0,23.034375
Sunday,6,1,22.9225
Sunday,6,2,22.822708333333335
Sunday,6,3,22.73229166666667
Sunday,6,4,22.645
Sunday,6,5,22.561458333333334
Sunday,6,6,22.4875
Sunday,6,7,22.56895833333333
Sunday,6,8,22.687916666666666
Sunday,6,9,22.925625
Sunday,6,10,23.25583333333333
Sunday,6,11,23.674374999999998
Sunday,6,12,24.047708333333333
Sunday,6,13,24.331875
Sunday,6,14,24.508125000000003
Sunday,6,15,24.583333333333332
Sunday,6,16,24.547083333333333
Sunday,6,17,24.356666666666666
Sunday,6,18,24.138333333333335
Sunday,6,19,23.917291666666667
Sunday,6,20,23.716250000000002
Sunday,6,21,23.535833333333333
Sunday,6,22,23.378541666666667
Sunday,6,23,23.22666666666667
