day_name,day,hour,ta
Thursday,3,11,23.609062499999997
Thursday,3,12,23.606126126126128
Thursday,3,13,23.7818085106383
Thursday,3,14,23.78920454545454
Thursday,3,15,23.64704081632653
Thursday,3,16,23.456415094339622
Thursday,3,17,23.216764705882355
Thursday,3,18,22.950599999999998
Thursday,3,19,23.22742857142857
Thursday,3,20,23.547523809523813
Thursday,3,21,23.70888888888889
Thursday,3,22,23.79227722772277
Thursday,3,23,23.754343434343433
Friday,4,0,23.69032967032967
Friday,4,1,23.634175824175824
Friday,4,2,23.55727272727273
Friday,4,3,23.466041666666666
Friday,4,4,23.4427
Friday,4,5,23.440384615384616
Friday,4,6,23.335294117647056
Friday,4,7,23.02391304347826
Friday,4,8,23.086601941747574
Friday,4,9,23.27154639175258
Friday,4,10,23.237575757575758
Friday,4,11,23.205904761904762
Friday,4,12,23.310937499999998
Friday,4,13,23.512906976744183
Friday,4,14,23.72802325581395
Friday,4,15,23.66784090909091
Friday,4,16,23.43925925925926
Friday,4,17,23.159904761904762
Friday,4,18,23.026999999999997
Friday,4,19,23.32235849056604
Friday,4,20,23.699791666666666
Friday,4,21,23.76621621621622
Friday,4,22,23.820458715596327
Friday,4,23,23.773173076923076
Saturday,5,0,23.870941176470588
Saturday,5,1,23.81058823529412
Saturday,5,2,23.80548387096774
Saturday,5,3,23.6878021978022
Saturday,5,4,23.653658536585365
Saturday,5,5,23.571022727272727
Saturday,5,6,23.53629213483146
Saturday,5,7,23.580106382978727
Saturday,5,8,23.657555555555554
Saturday,5,9,23.90694117647059
Saturday,5,10,24.126222222222225
Saturday,5,11,24.29186813186813
Saturday,5,12,24.369888888888887
Saturday,5,13,24.627341772151897
Saturday,5,14,24.954367816091956
Saturday,5,15,25.399175257731958
Saturday,5,16,25.80181818181818
Saturday,5,17,25.966588235294115
Saturday,5,18,25.80280487804878
Saturday,5,19,25.690232558139538
Saturday,5,20,25.49564705882353
Saturday,5,21,25.322891566265064
Saturday,5,22,25.15642857142857
Saturday,5,23,24.947866666666666
Sunday,6,0,24.779642857142854
Sunday,6,1,24.600652173913044
Sunday,6,2,24.49715789473684
Sunday,6,3,24.388444444444445
Sunday,6,4,24.244
Sunday,6,5,24.161290322580644
Sunday,6,6,24.073222222222224
Sunday,6,7,24.06225806451613
Sunday,6,8,24.169670329670332
Sunday,6,9,24.350879120879117
Sunday,6,10,24.57921348314607
Sunday,6,11,24.656395348837208
Sunday,6,12,24.82221052631579
Sunday,6,13,24.970909090909092
Sunday,6,14,25.274565217391306
Sunday,6,15,25.60640449438202
Sunday,6,16,25.986
Sunday,6,17,26.1431914893617
Sunday,6,18,26.015510204081632
Sunday,6,19,25.864367816091953
Sunday,6,20,25.61693181818182
Sunday,6,21,25.336666666666666
Sunday,6,22,25.217241379310344
Sunday,6,23,25.0346511627907
