day_name,day,hour,ta
Monday,0,0,25.344583333333333
Monday,0,1,25.231666666666666
Monday,0,2,25.133333333333336
Monday,0,3,25.044583333333335
Monday,0,4,24.961224489795917
Monday,0,5,24.874166666666667
Monday,0,6,24.569166666666664
Monday,0,7,23.918125
Monday,0,8,23.81625
Monday,0,9,23.980833333333333
Monday,0,10,24.11854166666667
Monday,0,11,24.111041666666665
Monday,0,12,24.096041666666665
Monday,0,13,24.10795918367347
Monday,0,14,24.072083333333335
Monday,0,15,24.022291666666664
Monday,0,16,23.899375000000003
Monday,0,17,23.687551020408165
Monday,0,18,23.60083333333333
Monday,0,19,23.877708333333334
Monday,0,20,24.358958333333334
Monday,0,21,24.519375
Monday,0,22,24.629583333333333
Monday,0,23,24.604166666666668
Tuesday,1,0,24.561914893617022
Tuesday,1,1,24.54479166666667
Tuesday,1,2,24.515833333333333
Tuesday,1,3,24.506041666666665
Tuesday,1,4,24.47666666666667
Tuesday,1,5,24.41916666666667
Tuesday,1,6,24.22854166666667
Tuesday,1,7,23.957291666666666
Tuesday,1,8,23.913673469387756
Tuesday,1,9,24.050625
Tuesday,1,10,24.102708333333336
Tuesday,1,11,24.02145833333333
Tuesday,1,12,23.97875
Tuesday,1,13,23.963958333333334
Tuesday,1,14,23.96083333333333
Tuesday,1,15,23.959795918367348
Tuesday,1,16,23.92395833333333
Tuesday,1,17,23.766458333333333
Tuesday,1,18,23.607142857142858
Tuesday,1,19,23.837083333333336
Tuesday,1,20,24.255625
Tuesday,1,21,24.441458333333333
Tuesday,1,22,24.563541666666666
Tuesday,1,23,24.530833333333334
Wednesday,2,0,24.5025
Wednesday,2,1,24.47666666666667
Wednesday,2,2,24.44875
Wednesday,2,3,24.423125
Wednesday,2,4,24.398958333333336
Wednesday,2,5,24.348333333333333
Wednesday,2,6,24.143404255319147
Wednesday,2,7,23.932916666666667
Wednesday,2,8,23.92895833333333
Wednesday,2,9,24.025208333333335
Wednesday,2,10,24.08877551020408
Wednesday,2,11,24.09958333333333
Wednesday,2,12,24.046530612244897
Wednesday,2,13,24.066458333333333
Wednesday,2,14,24.078958333333333
Wednesday,2,15,24.035833333333333
Wednesday,2,16,23.930000000000003
Wednesday,2,17,23.705833333333334
Wednesday,2,18,23.035416666666666
Wednesday,2,19,23.08520833333333
Wednesday,2,20,23.501666666666665
Wednesday,2,21,24.047755102040814
Wednesday,2,22,24.33375
Wednesday,2,23,24.3625
Thursday,3,0,24.323125
Thursday,3,1,24.27270833333333
Thursday,3,2,24.254375
Thursday,3,3,24.250208333333333
Thursday,3,4,24.211458333333336
Thursday,3,5,24.154583333333335
Thursday,3,6,23.943541666666665
Thursday,3,7,23.664375000000003
Thursday,3,8,23.75673469387755
Thursday,3,9,24.031041666666667
Thursday,3,10,24.065625
Thursday,3,11,24.04595744680851
Thursday,3,12,23.970000000000002
Thursday,3,13,23.942244897959185
Thursday,3,14,24.042800000000003
Thursday,3,15,24.008125000000003
Thursday,3,16,23.912499999999998
Thursday,3,17,23.4234693877551
Thursday,3,18,22.9575
Thursday,3,19,23.308125
Thursday,3,20,23.50791666666667
Thursday,3,21,23.88416666666667
Thursday,3,22,24.108541666666667
Thursday,3,23,24.11583333333333
Friday,4,0,24.117500000000003
Friday,4,1,24.125625
Friday,4,2,24.10229166666667
Friday,4,3,24.08604166666667
Friday,4,4,24.05541666666667
Friday,4,5,23.987142857142857
Friday,4,6,23.877446808510637
Friday,4,7,23.67958333333333
Friday,4,8,23.6818
Friday,4,9,23.824583333333333
Friday,4,10,23.8844
Friday,4,11,23.817708333333332
Friday,4,12,23.822448979591837
Friday,4,13,23.881249999999998
Friday,4,14,23.969166666666666
Friday,4,15,24.12160714285714
Friday,4,16,23.90984126984127
Friday,4,17,23.700000000000003
Friday,4,18,23.565333333333335
Friday,4,19,23.738196721311475
Friday,4,20,24.124000000000002
Friday,4,21,24.263166666666667
Friday,4,22,24.343833333333336
Friday,4,23,24.30933333333333
Saturday,5,0,24.363125
Saturday,5,1,24.341875
Saturday,5,2,24.30395833333333
Saturday,5,3,24.288979591836735
Saturday,5,4,24.288749999999997
Saturday,5,5,24.267083333333332
Saturday,5,6,24.198125
Saturday,5,7,24.198125
Saturday,5,8,24.22791666666667
Saturday,5,9,24.371020408163268
Saturday,5,10,24.537291666666665
Saturday,5,11,24.759583333333335
Saturday,5,12,24.94333333333333
Saturday,5,13,25.175833333333333
Saturday,5,14,25.4375
Saturday,5,15,25.636875
Saturday,5,16,25.747500000000002
Saturday,5,17,25.730416666666667
Saturday,5,18,25.684583333333336
Saturday,5,19,25.62875
Saturday,5,20,25.569791666666664
Saturday,5,21,25.454166666666666
Saturday,5,22,25.33
Saturday,5,23,25.21020833333333
Sunday,6,0,25.10020833333333
Sunday,6,1,25.008125000000003
Sunday,6,2,24.924374999999998
Sunday,6,3,24.837083333333336
Sunday,6,4,24.765416666666667
Sunday,6,5,24.721041666666665
Sunday,6,6,24.656666666666666
Sunday,6,7,24.625833333333333
Sunday,6,8,24.66125
Sunday,6,9,24.817916666666665
Sunday,6,10,24.99857142857143
Sunday,6,11,25.184583333333332
Sunday,6,12,25.405416666666667
Sunday,6,13,25.599791666666665
Sunday,6,14,25.772291666666664
Sunday,6,15,25.92625
Sunday,6,16,25.999166666666667
Sunday,6,17,26.039583333333336
Sunday,6,18,25.990416666666665
Sunday,6,19,25.874166666666667
Sunday,6,20,25.733333333333334
Sunday,6,21,25.621666666666666
Sunday,6,22,25.519791666666666
Sunday,6,23,25.43659574468085
