day_name,day,hour,ta
Monday,0,0,23.76921052631579
Monday,0,1,23.61450704225352
Monday,0,2,23.36367088607595
Monday,0,3,23.226
Monday,0,4,23.14294871794872
Monday,0,5,22.99716049382716
Monday,0,6,22.818717948717946
Monday,0,7,22.392105263157895
Monday,0,8,22.23578947368421
Monday,0,9,22.272025316455696
Monday,0,10,22.137307692307694
Monday,0,11,22.013055555555557
Monday,0,12,22.375060240963855
Monday,0,13,22.496301369863016
Monday,0,14,23.115205479452055
Monday,0,15,23.319166666666668
Monday,0,16,23.534805194805195
Monday,0,17,23.464155844155844
Monday,0,18,23.17632911392405
Monday,0,19,23.321012658227847
Monday,0,20,23.676025641025642
Monday,0,21,23.841807228915663
Monday,0,22,23.767260273972603
Monday,0,23,23.663037974683547
Tuesday,1,0,23.505733333333335
Tuesday,1,1,23.38
Tuesday,1,2,23.32246753246753
Tuesday,1,3,23.116973684210528
Tuesday,1,4,22.98857142857143
Tuesday,1,5,22.91987012987013
Tuesday,1,6,22.652307692307694
Tuesday,1,7,21.553116883116882
Tuesday,1,8,21.212142857142858
Tuesday,1,9,21.306025641025638
Tuesday,1,10,21.40593023255814
Tuesday,1,11,21.45592105263158
Tuesday,1,12,21.379125
Tuesday,1,13,21.442948717948717
Tuesday,1,14,21.682957746478873
Tuesday,1,15,22.026315789473685
Tuesday,1,16,21.7638961038961
Tuesday,1,17,21.468815789473684
Tuesday,1,18,21.134931506849313
Tuesday,1,19,21.79935064935065
Tuesday,1,20,22.553636363636365
Tuesday,1,21,22.856712328767124
Tuesday,1,22,22.91875
Tuesday,1,23,22.832168674698796
Wednesday,2,0,22.784864864864865
Wednesday,2,1,22.68746835443038
Wednesday,2,2,22.589868421052632
Wednesday,2,3,22.520933333333332
Wednesday,2,4,22.43958904109589
Wednesday,2,5,22.386455696202532
Wednesday,2,6,22.280864197530864
Wednesday,2,7,21.668
Wednesday,2,8,21.426103896103896
Wednesday,2,9,21.438533333333336
Wednesday,2,10,21.58310810810811
Wednesday,2,11,21.55945945945946
Wednesday,2,12,22.00425
Wednesday,2,13,21.986875
Wednesday,2,14,21.848395061728397
Wednesday,2,15,22.064146341463413
Wednesday,2,16,22.0553488372093
Wednesday,2,17,21.735769230769233
Wednesday,2,18,21.19092105263158
Wednesday,2,19,21.646923076923077
Wednesday,2,20,22.528648648648648
Wednesday,2,21,22.72721518987342
Wednesday,2,22,22.827625
Wednesday,2,23,22.803048780487803
Thursday,3,0,22.740945945945946
Thursday,3,1,22.625974025974028
Thursday,3,2,22.591772151898734
Thursday,3,3,22.50525
Thursday,3,4,22.438076923076924
Thursday,3,5,22.291842105263157
Thursday,3,6,22.243246753246755
Thursday,3,7,21.850277777777777
Thursday,3,8,21.878170731707318
Thursday,3,9,21.761369863013698
Thursday,3,10,21.649615384615384
Thursday,3,11,21.424691358024692
Thursday,3,12,21.615263157894738
Thursday,3,13,21.827118644067795
Thursday,3,14,21.661346153846157
Thursday,3,15,21.818490566037738
Thursday,3,16,21.815555555555555
Thursday,3,17,21.35673076923077
Thursday,3,18,20.913272727272727
Thursday,3,19,21.568545454545454
Thursday,3,20,22.419999999999998
Thursday,3,21,22.58377358490566
Thursday,3,22,22.65309090909091
Thursday,3,23,22.54685185185185
Friday,4,0,22.42489795918367
Friday,4,1,22.42735849056604
Friday,4,2,22.323870967741936
Friday,4,3,22.22859649122807
Friday,4,4,22.166101694915252
Friday,4,5,21.96844827586207
Friday,4,6,21.99450980392157
Friday,4,7,21.633018867924527
Friday,4,8,21.576724137931034
Friday,4,9,21.30543859649123
Friday,4,10,20.867321428571426
Friday,4,11,20.53698113207547
Friday,4,12,20.5719298245614
Friday,4,13,21.268285714285714
Friday,4,14,21.615945945945946
Friday,4,15,21.69236111111111
Friday,4,16,21.519255319148936
Friday,4,17,21.277701149425287
Friday,4,18,20.94159574468085
Friday,4,19,21.68950495049505
Friday,4,20,22.21941176470588
Friday,4,21,22.41622448979592
Friday,4,22,22.438709677419357
Friday,4,23,22.43882978723404
Saturday,5,0,22.535443037974684
Saturday,5,1,22.540281690140844
Saturday,5,2,22.507916666666667
Saturday,5,3,22.49013157894737
Saturday,5,4,22.408589743589744
Saturday,5,5,22.31303370786517
Saturday,5,6,22.144594594594594
Saturday,5,7,21.781111111111112
Saturday,5,8,21.80549295774648
Saturday,5,9,21.961125000000003
Saturday,5,10,22.22142857142857
Saturday,5,11,22.377205882352943
Saturday,5,12,22.49394366197183
Saturday,5,13,22.720675675675675
Saturday,5,14,22.91240506329114
Saturday,5,15,23.211111111111112
Saturday,5,16,23.46718309859155
Saturday,5,17,23.123417721518987
Saturday,5,18,22.822133333333333
Saturday,5,19,23.03794871794872
Saturday,5,20,23.19554054054054
Saturday,5,21,23.185443037974686
Saturday,5,22,23.173835616438357
Saturday,5,23,23.031428571428574
Sunday,6,0,22.927848101265823
Sunday,6,1,22.800394736842104
Sunday,6,2,22.70026315789474
Sunday,6,3,22.528333333333332
Sunday,6,4,22.441046511627906
Sunday,6,5,22.354666666666667
Sunday,6,6,22.250617283950618
Sunday,6,7,22.216202531645568
Sunday,6,8,22.35425
Sunday,6,9,22.55450704225352
Sunday,6,10,22.84909090909091
Sunday,6,11,23.161866666666665
Sunday,6,12,23.426794871794872
Sunday,6,13,23.757179487179485
Sunday,6,14,24.106527777777778
Sunday,6,15,24.497435897435896
Sunday,6,16,24.873048780487803
Sunday,6,17,25.113766233766235
Sunday,6,18,25.063150684931504
Sunday,6,19,24.905384615384612
Sunday,6,20,24.632051282051282
Sunday,6,21,24.38064935064935
Sunday,6,22,24.10611111111111
Sunday,6,23,23.86453333333333
